model,target,horizon_event_steps,outer_test_unit,planned_count,predicted_count,matured_count,failed_count,metric_status,mae,rmse,mase_training_scale,mase,last_value_mae,relative_mae_vs_last_value,skill_vs_last_value,comparison_status
local_linear,esr_ratio,2,stress2:column:05,5,5,5,0,OK,0.034979055509999891,0.046363859127734212,0.05245940000000001,0.66678336980598107,0.080243333339999973,0.4359122939445913,0.5640877060554087,OK
local_linear,esr_ratio,2,stress2:column:06,5,5,5,0,OK,0.053693666666666619,0.066668220152733354,0.052558633334000002,1.0215955640523167,0.075839999999999949,0.70798611111111098,0.29201388888888902,OK
local_linear,esr_ratio,3,stress2:column:01,4,4,4,0,OK,0.047310749999999901,0.051251908620557639,0.052256633334000005,0.90535396143130142,0.13042500000000001,0.36274295572167836,0.63725704427832164,OK
local_linear,esr_ratio,3,stress2:column:02,4,4,4,0,OK,0.04574999999999968,0.057760920179650517,0.052756633334000005,0.86718952876235245,0.12120750000000002,0.377451890353317,0.62254810964668295,OK
local_linear,esr_ratio,3,stress2:column:03,4,4,4,0,OK,0.052492500000000109,0.056380309727776509,0.052486833334000005,1.0001079635718171,0.12334250000000008,0.42558323367857853,0.57441676632142147,OK
local_linear,esr_ratio,3,stress2:column:04,4,4,4,0,OK,0.038748333333333274,0.044514276486438645,0.052305033334000009,0.74081461885132893,0.13925749999999998,0.27824952575863621,0.72175047424136385,OK
local_linear,esr_ratio,3,stress2:column:05,4,4,4,0,OK,0.034268458344999864,0.048153263451588595,0.05245940000000001,0.65323771040080247,0.12908625000000001,0.26546946979248265,0.73453053020751735,OK
local_linear,esr_ratio,3,stress2:column:06,4,4,4,0,OK,0.068857500000000349,0.078417520523158826,0.052558633334000002,1.3101082663703256,0.12704749999999992,0.54198232944371505,0.45801767055628495,OK
local_trend_kf,capacity_ratio,1,stress2:column:01,6,6,6,0,OK,0.009670889899627352,0.010700250692552742,0.021647333333999999,0.44674740072662628,0.024159999999999959,0.40028517796470897,0.59971482203529103,OK
local_trend_kf,capacity_ratio,1,stress2:column:02,6,6,6,0,OK,0.011618765606198789,0.013206567502614119,0.020801333333999996,0.55855869523554991,0.029699999999999966,0.39120422916494285,0.60879577083505709,OK
local_trend_kf,capacity_ratio,1,stress2:column:03,6,6,6,0,OK,0.011436536064153346,0.013089214111757959,0.020928333333999995,0.54646186495766702,0.029114999999999985,0.39280563503875504,0.60719436496124501,OK
local_trend_kf,capacity_ratio,1,stress2:column:04,6,6,6,0,OK,0.012435710224416438,0.014234788761470496,0.020602333333999998,0.6036068838811478,0.031308333333333292,0.39720128478306482,0.60279871521693518,OK
local_trend_kf,capacity_ratio,1,stress2:column:05,6,6,6,0,OK,0.0099011822473195257,0.011936897819322827,0.020978,0.47197932344930527,0.028780555561666626,0.34402331901150301,0.65597668098849704,OK
local_trend_kf,capacity_ratio,1,stress2:column:06,6,6,6,0,OK,0.012121182380468628,0.014499465620779558,0.020729333334,0.58473575513340859,0.031316666666666625,0.38705212497504987,0.61294787502495018,OK
local_trend_kf,capacity_ratio,2,stress2:column:01,5,5,5,0,OK,0.015950077023602006,0.017367195890886065,0.021647333333999999,0.73681486663996165,0.050779999999999978,0.31410155619539215,0.68589844380460785,OK
local_trend_kf,capacity_ratio,2,stress2:column:02,5,5,5,0,OK,0.019801635123231832,0.022342820360222681,0.020801333333999996,0.95194066674879219,0.062463999999999985,0.31700875901690312,0.68299124098309694,OK
local_trend_kf,capacity_ratio,2,stress2:column:03,5,5,5,0,OK,0.0179508377479215,0.021579082271014873,0.020928333333999995,0.85772896777970942,0.060145999999999991,0.29845439011607594,0.70154560988392412,OK
local_trend_kf,capacity_ratio,2,stress2:column:04,5,5,5,0,OK,0.024523381776098318,0.026003903463818565,0.020602333333999998,1.1903206000277367,0.065177999999999986,0.37625244370950817,0.62374755629049183,OK
local_trend_kf,capacity_ratio,2,stress2:column:05,5,5,5,0,OK,0.019876722232298371,0.02159792481295322,0.020978,0.94750320489552731,0.059001333339999976,0.33688598387695995,0.66311401612304,OK
local_trend_kf,capacity_ratio,2,stress2:column:06,5,5,5,0,OK,0.024606949020156255,0.028459773007322338,0.020729333334,1.1870593532207925,0.060059999999999981,0.40970611089171266,0.5902938891082874,OK
local_trend_kf,capacity_ratio,3,stress2:column:01,4,4,4,0,OK,0.026730918028359946,0.028992516476763444,0.021647333333999999,1.2348365323305437,0.075290000000000024,0.35503942128250682,0.64496057871749324,OK
local_trend_kf,capacity_ratio,3,stress2:column:02,4,4,4,0,OK,0.032310500794825087,0.034410750300987038,0.020801333333999996,1.5532898913750512,0.09189249999999996,0.35161194651168592,0.64838805348831408,OK
local_trend_kf,capacity_ratio,3,stress2:column:03,4,4,4,0,OK,0.029273023175430068,0.031797446994320591,0.020928333333999995,1.3987269176314847,0.088617500000000016,0.33033004965644552,0.66966995034355448,OK
local_trend_kf,capacity_ratio,3,stress2:column:04,4,4,4,0,OK,0.039952157589957682,0.040061309656312591,0.020602333333999998,1.9392054745578113,0.095772499999999955,0.41715688313406979,0.58284311686593027,OK
local_trend_kf,capacity_ratio,3,stress2:column:05,4,4,4,0,OK,0.031370240723391618,0.032192004357496931,0.020978,1.4953875833440566,0.086387083350000005,0.3631357780224399,0.6368642219775601,OK
local_trend_kf,capacity_ratio,3,stress2:column:06,4,4,4,0,OK,0.038742701760231785,0.04195172515996419,0.020729333334,1.8689796307480124,0.087925000000000003,0.440633514475198,0.55936648552480195,OK
local_trend_kf,esr_ratio,1,stress2:column:01,6,6,6,0,OK,0.026251426253366628,0.02838514662454842,0.052256633334000005,0.50235586524642273,0.039466666666666685,0.66515438141976224,0.33484561858023776,OK
local_trend_kf,esr_ratio,1,stress2:column:02,6,6,6,0,OK,0.026329654585910561,0.030202382531419221,0.052756633334000005,0.49907761208374757,0.034233333333333373,0.76912330825444586,0.23087669174555414,OK
local_trend_kf,esr_ratio,1,stress2:column:03,6,6,6,0,OK,0.027381431429463549,0.029356893008402475,0.052486833334000005,0.52168190935089931,0.036818333333333363,0.74369013886551616,0.25630986113448384,OK
local_trend_kf,esr_ratio,1,stress2:column:04,6,6,6,0,OK,0.024160366814174068,0.028391132983145058,0.052305033334000009,0.4619128461288835,0.040529999999999955,0.59611070353254614,0.40388929646745386,OK
local_trend_kf,esr_ratio,1,stress2:column:05,6,6,6,0,OK,0.025334217887569916,0.027716427567466315,0.05245940000000001,0.48292999705619793,0.037428055566666653,0.67687774595836914,0.32312225404163086,OK
local_trend_kf,esr_ratio,1,stress2:column:06,6,6,6,0,OK,0.031865618236603242,0.032938710490064999,0.052558633334000002,0.60628704011581447,0.035416666666666617,0.89973510315115168,0.10026489684884832,OK
local_trend_kf,esr_ratio,2,stress2:column:01,5,5,5,0,OK,0.035670940090255288,0.047139270028930119,0.052256633334000005,0.6826107579924503,0.081380000000000008,0.43832563394267982,0.56167436605732024,OK
local_trend_kf,esr_ratio,2,stress2:column:02,5,5,5,0,OK,0.038949808718336157,0.046694334201505469,0.052756633334000005,0.73829215885984556,0.075306000000000012,0.51722052317658818,0.48277947682341182,OK
local_trend_kf,esr_ratio,2,stress2:column:03,5,5,5,0,OK,0.029127841883915418,0.039130197448119311,0.052486833334000005,0.55495521512148338,0.079270000000000035,0.36745101405216862,0.63254898594783138,OK
local_trend_kf,esr_ratio,2,stress2:column:04,5,5,5,0,OK,0.032665263421758885,0.041122028249737264,0.052305033334000009,0.62451472333782798,0.087559999999999943,0.3730614826605631,0.62693851733943684,OK
local_trend_kf,esr_ratio,2,stress2:column:05,5,5,5,0,OK,0.03611573765518146,0.044857141725864073,0.05245940000000001,0.68845121475238857,0.080243333339999973,0.45007773421070435,0.54992226578929571,OK
local_trend_kf,esr_ratio,2,stress2:column:06,5,5,5,0,OK,0.049731441901201864,0.057675394170467666,0.052558633334000002,0.94620880998119039,0.075839999999999949,0.65574158625002499,0.34425841374997501,OK
local_trend_kf,esr_ratio,3,stress2:column:01,4,4,4,0,OK,0.037382488983096429,0.040327742367660027,0.052256633334000005,0.71536351651598007,0.13042500000000001,0.2866205787471453,0.7133794212528547,OK
local_trend_kf,esr_ratio,3,stress2:column:02,4,4,4,0,OK,0.033446338893339811,0.051377343297256142,0.052756633334000005,0.63397409538232774,0.12120750000000002,0.27594281618992061,0.72405718381007933,OK
local_trend_kf,esr_ratio,3,stress2:column:03,4,4,4,0,OK,0.038892123976353665,0.048586111537947792,0.052486833334000005,0.7409881965799614,0.12334250000000008,0.31531810994874954,0.68468189005125046,OK
local_trend_kf,esr_ratio,3,stress2:column:04,4,4,4,0,OK,0.027226346673472679,0.03342828143992458,0.052305033334000009,0.52053014668044673,0.13925749999999998,0.19551081035831236,0.8044891896416877,OK
local_trend_kf,esr_ratio,3,stress2:column:05,4,4,4,0,OK,0.027374072452559794,0.040105592345049096,0.05245940000000001,0.52181444035882585,0.12908625000000001,0.21206032751404422,0.78793967248595576,OK
local_trend_kf,esr_ratio,3,stress2:column:06,4,4,4,0,OK,0.044739838294237833,0.04976891445956106,0.052558633334000002,0.851236713289799,0.12704749999999992,0.3521504814674658,0.64784951853253414,OK
ridge,capacity_ratio,1,stress2:column:01,6,6,6,0,OK,0.012189122283531214,0.014678309684587963,0.021647333333999999,0.56307731282478968,0.024159999999999959,0.50451665080841201,0.49548334919158799,OK
ridge,capacity_ratio,1,stress2:column:02,6,6,6,0,OK,0.0058366112132355501,0.0076408191455125205,0.020801333333999996,0.28058832188874877,0.029699999999999966,0.19651889606853726,0.80348110393146277,OK
ridge,capacity_ratio,1,stress2:column:03,6,6,6,0,OK,0.0062527512305424748,0.0071155612256971132,0.020928333333999995,0.29876966936417759,0.029114999999999985,0.21476047503151222,0.78523952496848781,OK
ridge,capacity_ratio,1,stress2:column:04,6,6,6,0,OK,0.0060858953884558127,0.0093175085875006076,0.020602333333999998,0.29539835560335631,0.031308333333333292,0.19438579893923302,0.80561420106076698,OK
ridge,capacity_ratio,1,stress2:column:05,6,6,6,0,OK,0.0048503925853696783,0.0064762524782704658,0.020978,0.23121329894983689,0.028780555561666626,0.16853019306653028,0.83146980693346972,OK
ridge,capacity_ratio,1,stress2:column:06,6,6,6,0,OK,0.0095621952991965711,0.011766694522825423,0.020729333334,0.46128812466500185,0.031316666666666625,0.3053388600062773,0.6946611399937227,OK
ridge,capacity_ratio,2,stress2:column:01,5,5,5,0,OK,0.012942511080884201,0.015007865437448442,0.021647333333999999,0.59788015831752706,0.050779999999999978,0.25487418434194969,0.74512581565805025,OK
ridge,capacity_ratio,2,stress2:column:02,5,5,5,0,OK,0.0075621876618620076,0.007925959577160217,0.020801333333999996,0.363543410436173,0.062463999999999985,0.12106473587765769,0.87893526412234235,OK
ridge,capacity_ratio,2,stress2:column:03,5,5,5,0,OK,0.0066584563672734019,0.007957642788271815,0.020928333333999995,0.31815511827958748,0.060145999999999991,0.11070489088673233,0.8892951091132677,OK
ridge,capacity_ratio,2,stress2:column:04,5,5,5,0,OK,0.0062880479086482536,0.009786799749319142,0.020602333333999998,0.30521047333367324,0.065177999999999986,0.096475005502596814,0.9035249944974032,OK
ridge,capacity_ratio,2,stress2:column:05,5,5,5,0,OK,0.0038558325474857382,0.004802182638877329,0.020978,0.18380362987347404,0.059001333339999976,0.065351617145093827,0.93464838285490615,OK
ridge,capacity_ratio,2,stress2:column:06,5,5,5,0,OK,0.014029264619433879,0.016658653112871642,0.020729333334,0.6767832034628557,0.060059999999999981,0.23358748950106364,0.76641251049893633,OK
ridge,capacity_ratio,3,stress2:column:01,4,4,4,0,OK,0.012713666924739159,0.014696261754717724,0.021647333333999999,0.58730868733705244,0.075290000000000024,0.16886262351891559,0.83113737648108443,OK
ridge,capacity_ratio,3,stress2:column:02,4,4,4,0,OK,0.0072904465191059864,0.0073558695676078393,0.020801333333999996,0.35047976983233453,0.09189249999999996,0.079336687097488798,0.92066331290251124,OK
ridge,capacity_ratio,3,stress2:column:03,4,4,4,0,OK,0.0057056603833323394,0.0081710242494149182,0.020928333333999995,0.27262851237479918,0.088617500000000016,0.064385255545827164,0.93561474445417281,OK
ridge,capacity_ratio,3,stress2:column:04,4,4,4,0,OK,0.0087703386307348419,0.011218436053869983,0.020602333333999998,0.42569637567513607,0.095772499999999955,0.091574707047793955,0.90842529295220609,OK
ridge,capacity_ratio,3,stress2:column:05,4,4,4,0,OK,0.0031449990870724975,0.0039172329338167649,0.020978,0.14991891920452366,0.086387083350000005,0.036405895014772455,0.96359410498522757,OK
ridge,capacity_ratio,3,stress2:column:06,4,4,4,0,OK,0.019195973959424434,0.022100977032555553,0.020729333334,0.926029489232991,0.087925000000000003,0.21832213772447465,0.78167786227552538,OK
ridge,esr_ratio,1,stress2:column:01,6,6,6,0,OK,0.015741248642122192,0.021330932939383564,0.052256633334000005,0.30122967435562636,0.039466666666666685,0.39884920545917696,0.60115079454082299,OK
ridge,esr_ratio,1,stress2:column:02,6,6,6,0,OK,0.014836109958028679,0.017652066222757098,0.052756633334000005,0.28121790608020603,0.034233333333333373,0.43338198514202519,0.56661801485797481,OK
ridge,esr_ratio,1,stress2:column:03,6,6,6,0,OK,0.01432553138394003,0.016985160519351231,0.052486833334000005,0.27293571499693076,0.036818333333333363,0.38908690554361552,0.61091309445638453,OK
ridge,esr_ratio,1,stress2:column:04,6,6,6,0,OK,0.014962399082252461,0.01876941489148079,0.052305033334000009,0.28606040620810397,0.040529999999999955,0.36916849450413219,0.63083150549586775,OK
ridge,esr_ratio,1,stress2:column:05,6,6,6,0,OK,0.0076480967997875071,0.011615024837030828,0.05245940000000001,0.14579077915087679,0.037428055566666653,0.20434128046445688,0.79565871953554312,OK
ridge,esr_ratio,1,stress2:column:06,6,6,6,0,OK,0.0095333639475989971,0.011207381569559517,0.052558633334000002,0.18138530899417235,0.035416666666666617,0.26917733499103086,0.73082266500896909,OK
ridge,esr_ratio,2,stress2:column:01,5,5,5,0,OK,0.019663575116894316,0.021975848674302495,0.052256633334000005,0.37628859462135505,0.081380000000000008,0.2416266296005691,0.75837337039943087,OK
ridge,esr_ratio,2,stress2:column:02,5,5,5,0,OK,0.018516381680389583,0.020911858881951281,0.052756633334000005,0.35097731811586907,0.075306000000000012,0.2458818909567575,0.7541181090432425,OK
ridge,esr_ratio,2,stress2:column:03,5,5,5,0,OK,0.015990598421502654,0.01785976108108021,0.052486833334000005,0.30465923367383335,0.079270000000000035,0.20172320450993625,0.79827679549006381,OK
ridge,esr_ratio,2,stress2:column:04,5,5,5,0,OK,0.016486509491408528,0.018487252338587046,0.052305033334000009,0.31519929231536786,0.087559999999999943,0.18828813946332273,0.81171186053667732,OK
ridge,esr_ratio,2,stress2:column:05,5,5,5,0,OK,0.013179373339909484,0.015180961679275958,0.05245940000000001,0.25122996717288953,0.080243333339999973,0.16424259550718071,0.83575740449281932,OK
ridge,esr_ratio,2,stress2:column:06,5,5,5,0,OK,0.020281209481615513,0.023554342754567355,0.052558633334000002,0.38587779390556692,0.075839999999999949,0.26742101109725114,0.73257898890274886,OK
ridge,esr_ratio,3,stress2:column:01,4,4,4,0,OK,0.019110826481544996,0.02130582442709238,0.052256633334000005,0.36571101623400643,0.13042500000000001,0.14652732590795473,0.8534726740920453,OK
ridge,esr_ratio,3,stress2:column:02,4,4,4,0,OK,0.018403675464113922,0.021497785509870516,0.052756633334000005,0.34884097602667391,0.12120750000000002,0.15183611133068431,0.84816388866931569,OK
ridge,esr_ratio,3,stress2:column:03,4,4,4,0,OK,0.00745292928256297,0.0079174641124233509,0.052486833334000005,0.14199616949904842,0.12334250000000008,0.060424665322682494,0.93957533467731746,OK
ridge,esr_ratio,3,stress2:column:04,4,4,4,0,OK,0.021582356500223387,0.022919825513382935,0.052305033334000009,0.41262484936022664,0.13925749999999998,0.15498164551441315,0.84501835448558682,OK
ridge,esr_ratio,3,stress2:column:05,4,4,4,0,OK,0.01016060809902547,0.010789397005646795,0.05245940000000001,0.19368517556482667,0.12908625000000001,0.078711776808339143,0.92128822319166082,OK
ridge,esr_ratio,3,stress2:column:06,4,4,4,0,OK,0.013034061857003454,0.016652828860776719,0.052558633334000002,0.24799088237653552,0.12704749999999992,0.10259203728529456,0.89740796271470546,OK
